x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,mass,l0,l1,l2,l3,l4,l5,l6,l7,l8
-0.0367502542833487,0.284208834217861,0.228435335556666,-0.593208309401176,-0.192955590350187,0.0169529142027194,0.78139915568808,450,-22.6109057955241,-21.3631893728423,-39.1469711568502,-169.411001698607,-127.892137722343,-77.9392331701076,-84.6827805320483,-60.2644219419401,-43.5038181773266
-0.0418507590889931,0.274600531704103,0.216357380151748,-0.568409272326621,-0.171213785084,0.000321759427229825,0.804733891047968,450,-26.4714951922121,-41.3445904145983,-40.6262830153315,-169.143257756598,-130.284988519775,-75.6478848505721,-86.1079879833203,-61.6557840140812,-33.1099877537647
-0.0378256889681022,0.268577202207719,0.21175573070844,-0.554627234434343,-0.171483396633879,0.0176462709787582,0.814045873783022,450,-31.2766101520581,-42.3397447787732,-41.2233756338364,-166.141597547302,-129.891991036514,-75.5509015453587,-87.8987333569559,-68.5986789728657,-36.6809506695745
-0.0352860870460669,0.257558874335761,0.200055287281672,-0.528166936905662,-0.159189881395792,0.0205331258468598,0.833832512656973,450,-34.1094623303251,-44.8030224817388,-43.1615778723296,-164.581895471649,-130.291917693599,-74.1317357329843,-89.3567097694097,-71.1908074883285,-33.9445169156984
-0.029431168238322,0.250815389600272,0.1958025654157,-0.514031508009607,-0.156328647122139,0.0365004752128118,0.84261537973833,450,-38.9145772901711,-45.7981768459137,-43.7586704908346,-161.580235262352,-129.898920210337,-74.034752427771,-91.1474551430454,-78.133702447113,-37.5154798315081
-0.0222625846664111,0.239057763464128,0.184030312299728,-0.474526800285668,-0.139784366160323,0.0510289319751779,0.867571723195999,450,-43.4835608592276,-44.377392879484,-45.6263179193337,-159.674554119878,-128.927384797249,-73.5016778689771,-93.1468160360901,-83.1262141842366,-36.7327444124749
-0.0150210651258628,0.231013277219608,0.180384916067123,-0.456572643223036,-0.137908633272954,0.0676902995373308,0.876322231646364,450,-48.2886758190736,-45.3725472436589,-46.2234105378387,-156.672893910581,-128.534387313988,-73.4046945637637,-94.9375614097258,-90.069109143021,-40.3037073282846
-0.0032740965485573,0.219349816488102,0.169383384784062,-0.414998693248133,-0.129012343145209,0.0823948038367194,0.896851713617827,450,-52.6007250835249,-43.3597324425315,-46.6307805613407,-154.294223234696,-129.127120865813,-73.2396656317601,-96.082614543066,-92.4368124909751,-51.8228210766729
0.0061640735715627,0.210639971541241,0.16649911403656,-0.397682291924103,-0.127282851866959,0.0986184327725906,0.903284160731319,450,-57.4058400433709,-44.3548868067064,-47.2278731798457,-151.292563025399,-128.734123382551,-73.1426823265468,-97.8733599167017,-99.3797074497596,-55.3937839924826
0.0149451693985611,0.201088725573694,0.158345959583918,-0.361185120653202,-0.106695207483191,0.0990338513748223,0.921061201875706,450,-61.8144221555195,-44.5960565882302,-45.7051045008491,-149.127397582808,-128.083991416833,-72.7116762079383,-99.6412591701896,-104.335006603129,-53.5638223245816
0.0264465895791848,0.192130002425984,0.156846076250076,-0.343697547410898,-0.101798868994808,0.109151106983652,0.927143474344373,450,-66.6195371153656,-45.5912109524051,-46.302197119354,-146.125737373512,-127.690993933571,-72.6146929027249,-101.432004543825,-111.277901561913,-57.1347852403913
0.037422884752353,0.180637540466463,0.149650263786315,-0.295495444196773,-0.0834184351526885,0.106617474494986,0.945704246193248,450,-73.4013856513629,-32.9343730252545,-44.2643590891081,-143.917324547568,-126.269429209081,-72.725698190814,-102.986326857387,-115.27699861799,-57.7802858643457
0.0488978333771229,0.170949793901915,0.149223399162292,-0.275828535652786,-0.0788377986581686,0.11320247212082,0.95125623295099,450,-78.2065006112089,-33.9295273894295,-44.8614517076131,-140.915664338272,-125.876431725819,-72.6287148856006,-104.777072231023,-122.219893576775,-61.3512487801554
0.0575313168267409,0.158339226292446,0.144828063249588,-0.235367876384702,-0.0582634578404907,0.107314906222234,0.964204772415662,450,-80.2499823591306,-45.0486856079415,-45.7160790017426,-138.685627820652,-126.319150621943,-72.9357258770385,-105.924606074621,-127.015889584205,-62.7094805500374
0.072670928388834,0.175607043551281,0.152702265977859,-0.278637244757106,-0.0358706029489158,0.104831058260019,0.953983770775129,450,-71.9748187495902,-44.0119956725572,-45.094065040512,-139.027804065824,-128.939815899193,-74.1423895221247,-109.411711577731,-128.954492152835,-63.575112840814
0.0966717675328254,0.193078209009642,0.164949788649876,-0.299059806027028,-0.0131184845887363,0.122917065798951,0.946193707819148,450,-66.0688385340877,-35.7373076643415,-40.7758184170936,-138.255792156834,-134.003339366135,-69.8510503155365,-111.302211315823,-131.694645245789,-72.6343795586268
0.106229051450888,0.208844505793725,0.174604666233062,-0.341376790617056,0.00583994940389839,0.123697260770425,0.931733207252405,450,-57.7936749245473,-34.7006177289571,-40.153804455863,-138.597968402006,-136.624004643384,-71.0577139606227,-114.789316818933,-133.633247814419,-73.5000118494034
0.126187120874723,0.233013478961463,0.189567317565282,-0.368080378483792,0.00985606678244673,0.134460861397618,0.91996737424488,450,-50.4781030120259,-28.0949287571571,-37.9086741635385,-137.108050570098,-137.76609901548,-80.0153761798717,-117.628119439533,-136.49762564521,-97.437461353698
0.136112822592259,0.246844528165335,0.201609645287195,-0.401450104298332,0.0328457641261282,0.134874081718744,0.905299923571385,450,-42.2029394024855,-27.0582388217727,-37.2866602023079,-137.45022681527,-140.386764292729,-81.2220398249579,-121.115224942643,-138.43622821384,-98.3030936444746
0.147373804946741,0.269980837947999,0.220653637250264,-0.432668812008223,0.0684730912734889,0.0948504741126162,0.893930938298623,450,-35.3825716414546,-24.7370493681805,-31.8780880755304,-136.801356021901,-143.393144117401,-87.5042027571254,-124.953179004498,-142.787718413551,-84.5296345420103
0.154553754627705,0.274155588991319,0.227518727382024,-0.446272169420239,0.0824033515820264,0.0861785649243132,0.886918312696603,450,-27.1074080319143,-23.7003594327962,-31.2560741142998,-137.143532267073,-146.013809394651,-88.7108664022116,-128.440284507608,-144.726320982181,-85.3952668327869
0.158829277257125,0.257752444393312,0.217945615450541,-0.420363537754041,0.102500254470866,0.0550671304596178,0.899864325942116,450,-34.0369616084207,-22.8110839898993,-32.9916507871425,-131.981189996775,-142.833519940655,-87.7394112794114,-127.588270151566,-147.33709745412,-75.7927560618781
0.161362094183763,0.250737522092337,0.211959157387415,-0.399801292072316,0.110579327455444,0.0484966133359584,0.908613899129741,450,-33.9391172606724,-22.9390583061063,-32.9955065427587,-126.489371245746,-136.535373212948,-84.5302065130706,-124.310831516151,-144.691430110517,-74.4097909875897
0.162336632112662,0.223155482656633,0.192082401116689,-0.375625299814882,0.121320315314337,0.045929920008544,0.917647785198122,450,-33.5299718750515,-22.2584077427614,-33.8652227569881,-120.637290735082,-129.546155122097,-78.1648765685002,-121.646105020423,-142.348984674686,-69.3670530649912
0.166317528982957,0.213541870362436,0.18724748690923,-0.360276383198266,0.130050289321118,0.0470682833438042,0.922535867411201,450,-33.4321275273032,-22.3863820589684,-33.8690785126043,-115.145471984054,-123.24800839439,-74.9556718021594,-118.368666385008,-139.703317331083,-67.9840879907028
0.164942673345407,0.19546186531273,0.169461141029993,-0.343091835936498,0.12767355535048,0.051557530608905,0.929155141198391,450,-31.9786326606186,-22.4100439353995,-34.2308644975272,-109.848522353208,-117.579325985111,-68.1434044467038,-115.847583819436,-135.484260941366,-72.3462364922593
0.168641709784667,0.18417338336197,0.164468483130137,-0.322780606821186,0.136342537787043,0.0528046492253723,0.935112325482945,450,-31.8807883128704,-22.5380182516065,-34.2347202531434,-104.356703602179,-111.281179257404,-64.934199680363,-112.570145184022,-132.838593597764,-70.9632714179709
0.165543262660504,0.165327526178832,0.150309151411056,-0.304217289245468,0.142550208818687,0.0535762623081766,0.940351457172781,450,-31.7051187056539,-22.3138363479255,-32.1675411234129,-99.0373194112417,-104.847764688911,-60.2984636194647,-109.295884583528,-130.456231731105,-63.677863131605
0.168934819598993,0.154893367535745,0.145961324373881,-0.282669255095566,0.152248564375518,0.0504018513816921,0.945715665645129,450,-31.6072743579057,-22.4418106641325,-32.1713968790291,-93.5455006602131,-98.5496179612038,-57.0892588531239,-106.018445948114,-127.810564387503,-62.2948980573166
0.170688137908777,0.133220517681912,0.130684008200963,-0.25218753883723,0.146936283593918,0.0550093303569292,0.954874414461143,450,-30.4955173804233,-22.9937068703955,-31.439735191972,-87.3148991892301,-92.1088373131038,-52.4917884395044,-102.29259633016,-125.071549782372,-66.9607113769895
0.17452438523372,0.123244083967681,0.127802826960881,-0.233693425609103,0.156533195232394,0.0533572094183106,0.958142865036582,450,-30.3976730326751,-23.1216811866026,-31.4435909475882,-81.8230804382016,-85.8106905853968,-49.2825836731636,-99.0151576947447,-122.42588243877,-65.5777463027011
0.169384973744552,0.105610062725221,0.114349218209584,-0.216714676111041,0.156966618891952,0.045511150182837,0.962457773058512,450,-29.2678723700598,-23.2366164478376,-29.5046879818677,-76.7868703271958,-78.9912268974933,-46.0542460831835,-95.5885135680603,-118.608541464403,-60.4691704253934
0.174448642631372,0.0937991550037016,0.112303475538889,-0.200222915765248,0.166042055136177,0.0458819240473078,0.96448725703056,450,-29.1700280223115,-23.3645907640446,-29.5085437374839,-71.2950515761672,-72.6930801697863,-42.8450413168426,-92.3110749326455,-115.962874120801,-59.086205351105
0.174714101850987,0.0767584955164542,0.10264593164126,-0.182127019567891,0.16801312955928,0.0399422806837301,0.967990677255104,450,-28.3312055171297,-23.5610455527656,-28.0910201324318,-65.58103714515,-63.434274961981,-40.3012701386821,-90.2340335515959,-112.356369961817,-61.6154348753069
0.181439025700093,0.0620029579071949,0.101510914166768,-0.167347084815804,0.177157478947375,0.0414178142947186,0.96896581235651,450,-28.2333611693814,-23.6890198689726,-28.094875888048,-60.0892183941214,-57.136128234274,-37.0920653723413,-86.9565949161811,-109.710702618215,-60.2324698010185
0.178013235827287,0.0461712773113201,0.09091177980105,-0.138641302274939,0.180016795541014,0.0296909482182216,0.973391488672752,450,-27.6150277429164,-23.4012344214367,-24.98804196333,-54.1863018030985,-50.0326522665179,-34.5905774000907,-83.5293549079489,-106.059616866921,-59.5306020259753
0.185079838335514,0.0316545859444886,0.09098735054334,-0.123150654219313,0.191716160790818,0.0282657966927721,0.973283039405448,450,-27.5171833951682,-23.5292087376437,-24.9918977189462,-48.69448305207,-43.7345055388109,-31.3813726337499,-80.2519162725341,-103.413949523319,-58.1476369516869
0.178044676283996,0.0162339736241847,0.081431307395299,-0.0967269608492309,0.188724809687613,0.0161369766057746,0.977121506896287,450,-27.0090945080615,-24.4243031719792,-22.5404086343954,-43.1471153810442,-37.3336941910793,-30.6260262644541,-78.0245769507106,-99.5905729758716,-57.5552205270211
0.184632988274098,0.00165058754694959,0.082125031948089,-0.0837355762876033,0.198428470544148,0.0149621728631619,0.976417241103672,450,-26.9112501603133,-24.5522774881862,-22.5442643900116,-37.6552966300156,-31.0355474633723,-27.4168214981133,-74.7471383152958,-96.9449056322695,-56.1722554527327
0.177301045755546,-0.0138553106691688,0.074240128199259,-0.0558357312168142,0.190899406859548,0.00446837531762755,0.980010112806076,450,-26.0082835428858,-25.6638118634575,-20.6454477255443,-32.0607034189885,-25.136068425653,-24.834545930295,-71.2447493366767,-95.1353836867446,-55.7095647032556
0.181843335926533,-0.02548586485597,0.075176314512888,-0.0432087340706263,0.198460683067065,0.00360105138401516,0.979149322118694,450,-25.9104391951375,-25.7917861796645,-20.6493034811605,-26.5688846679599,-18.837921697946,-21.6253411639542,-67.9673107012619,-92.4897163431424,-54.3265996289673
0.167944822212061,-0.0275352738332003,0.067654192447662,-0.0323109610566296,0.181159991564415,0.000848422705373397,0.982922346592492,450,-25.8600337125497,-25.8115405254036,-19.9268230267349,-25.525678686932,-18.5141088152328,-20.9796009968746,-65.3273968942449,-90.262121698579,-52.6537717170845
0.157456954816977,-0.0426170408260077,0.067785710096359,-0.0164323384045651,0.182765025555679,0.00183288039814689,0.98301758083853,450,-30.8484761874262,-32.4605668587282,-23.3425300116549,-26.0922353927388,-19.4260469978097,-21.5267639064207,-67.2495584522201,-88.2924084634538,-51.7601089177797
